collection;rayon;espece_fleur;nb_insecte;nb_espece_insecte;nb_famille_insecte;nb_ordre_insecte;log_nb_insecte;log_nb_espece_insecte;log_nb_famille_insecte;log_nb_ordre_insecte;UA_code_2018_simp;ville;part_dist_centre;bn;bd;bh;bc;bf;bam;bastd;bw;bhw;oso_1;oso_2;oso_3;oso_4;oso_5;oso_6;oso_7;oso_8;oso_9;oso_10;oso_12;oso_13;oso_14;oso_15;oso_16;oso_17;oso_18;oso_19;oso_20;oso_21;oso_23;OSO_F1;OSO_F2;OSO_F3;OSO_F4;log_p11100;log_p11210;log_p11220;log_p11230;log_p11240;log_p11300;log_p12100;log_p12220;log_p13400;log_p14100;log_p14200;log_p21000;log_p23000;log_p31000;log_p50000;UA_F1;UA_F2;UA_F3;UA_F4
15467;500;Daucus_sp;4;4;4;3;0,698970004;0,698970004;0,698970004;0,602059991;23000;Rennes;1,221279257;96;0,012313157;0,058618053;0,848798906;0,018130155;132,4356081;175,6444223;0,848541956;0,069080912;0;0,122379213;0,028448361;0;0,001153312;0,001153312;0,000128146;0;0;0,000256292;0;0,444409539;0;0;0,219513708;0,069070571;0;0,095596746;0;0;0,018068554;-3,831;0,153;-0,527;-1,716;0;0;0;0;0,90832919;0,495507268;0,549802848;0,278719087;0;0;0;1,06940994;1,671717248;1,417118324;0,768477761;-3,326094513;-1,269887314;0,515808411;2,667082043
15468;500;Daucus_sp;14;13;9;3;1,176091259;1,146128036;1;0,602059991;23000;Rennes;0,213259426;485;0,101719544;0,80869442;0,799574693;0,032688936;253,5039047;727,9705938;0,537626505;1,504193733;0;0,40981018;0,222717352;0,00089702;0,000768875;0,12366067;0;0;0,013967889;0,093161977;0;0,109308344;0;0,001537749;0,016274513;0,007560601;0;0;0;0;0;0,801;-0,096;1,693;1,991;0;1,291235746;1,179653849;0;0;0,426350172;1,416679768;0,975632692;0;0;0;1,109925112;1,313404009;0;0;-0,061029113;0,790387841;-1,832812827;1,628791931
15471;500;Daucus_sp;17;14;11;3;1,255272505;1,176091259;1,079181246;0,602059991;12100;Rennes;1,220350227;106;0,014167779;0,064991908;0,871434703;0,020666109;138,1054819;167,0055354;0,802036448;0,08103361;0;0,156465988;0,036649691;0;0,001281458;0,001153312;0,000128146;0;0;0,000256292;0;0,36918797;0;0;0,199779259;0,065738781;0;0,156081551;0;0;0,013070869;-3,607;0,240;-0,368;-1,674;0;0;0;0;0,738650466;0,347727449;0,855342025;0,50977094;0;0;0;1,210038377;1,613230202;1,417062724;0,768477761;-3,010609324;-1,248829962;0,516634174;2,609713176
15483;500;Centaurea_sp;6;6;4;4;0,84509804;0,84509804;0,698970004;0,698970004;21000;Colmar;0,862070311;1;0,000180135;0,001098821;1;0;140,57;;1;0,001098821;0;0,011789411;0,018837429;0;0,000128146;0,002819207;0,000256292;0,069967592;0,003203644;0,379952215;0;0,452610868;0,000128146;0;0,049976851;0,006919872;0,00333179;0,000256292;0;0;0;-5,230;0,570;-1,078;1,721;0;0;0;0;0;0;0;0;0;0;0;2,001567644;0;0;0;-1,878485194;-1,112147456;-0,883513002;-1,800220243
15490;500;Daucus_sp;15;14;8;4;1,204119983;1,176091259;0,954242509;0,698970004;21000;Rennes;0,326838296;648;0,094876226;0,53299648;0,795155078;0,052982929;154,3692353;197,8211686;0,446564737;1,193548071;0;0,436208209;0,185042495;0,000128146;0,000128146;0,068942426;0;0;0;0,164154734;0;0,093546414;0,001153312;0,003459936;0,040494064;0,004997685;0,000768875;0,001025166;0;0;0;0,500;2,665;1,805;0,080;0;1,576151268;1,206204522;0;0;0;0;0,813037568;0;0,5828796;0;1,486212967;1,026836795;0;0;0,137874653;1,207997951;-2,121367177;-1,188932972
15492;500;Mentha_suaveolens;11;10;6;5;1,079181246;1,041392685;0,84509804;0,77815125;21000;Rennes;0,32687187;648;0,095131252;0,534696112;0,795065623;0,05284265;154,3018519;197,8554053;0,446031813;1,198784697;0;0,436977084;0,185170641;0,000128146;0,000128146;0,06881428;0;0;0;0,163898443;0;0,093418268;0,001153312;0,003459936;0,040237773;0,004997685;0,000768875;0,001025166;0;0;0;0,509;2,664;1,802;0,082;0;1,578734761;1,20525026;0;0;0;0;0,813173867;0;0,581387347;0;1,485194553;1,022458177;0;0;0,14307968;1,2088952;-2,119447677;-1,189362724
15493;500;Achillea_millefolium;3;3;2;2;0,602059991;0,602059991;0,477121255;0,477121255;11210;Metz;0,021566229;1374;0,225002283;2,776829069;0,119728918;0,076166547;1952,790202;2940,816906;0,448357281;6,193339971;0,011661265;0,32523397;0,377261154;0,022041073;0,000128146;0;0;0;0;0,000384437;0;0,004356956;0;0;0,081116274;0,045107312;0,002178478;0,000512583;0;0;0,126479877;4,801;-0,687;-1,751;0,022;1,363177926;0,482421189;0;0;0;0;1,533925015;1,218312951;0;0,968106112;0;0,720353564;0;0,38371889;1,132277133;2,370629697;-2,124287551;0,655513583;0,372240717
15542;500;Achillea_millefolium;5;5;4;3;0,77815125;0,77815125;0,698970004;0,602059991;12100;Paris;0,204358785;1085;0,254541189;2,69105205;0,418416984;0,045940494;494,2592567;1440,367274;0,459769131;5,853050733;0,070992758;0,331641259;0,578321871;0,018965574;0;0;0;0;0;0;0;0;0;0;0;0,000128146;0;0;0;0;0;5,485;-2,370;-0,454;-0,364;1,418887325;1,1067534;0;0;0;0;1,528076845;1,454851773;0;0;0,491996415;0;0;0;0;2,985908623;-1,255941368;0,532605747;0,881643948
15552;500;Mentha_suaveolens;4;4;2;2;0,698970004;0,698970004;0,477121255;0,477121255;21000;Rennes;0,330842367;865;0,121002467;0,688009786;0,765514926;0,060910556;158,5677649;173,405217;0,362052986;1,900301371;0;0,518349649;0,210927941;0;0,000256292;0,052411621;0;0;0;0,11699709;0;0,08214144;0,000128146;0,00333179;0,010507953;0,004741394;0,000128146;0;0;0;0;1,727;1,895;3,052;-0,219;0;1,76404538;1,257768538;0;0;0;0;0,80504396;0;0;0;1,272896579;0,483814532;0;0;-0,063109526;1,41960182;-1,976749746;-1,108831574
15559;500;Achillea_millefolium;9;8;7;4;1;0,954242509;0,903089987;0,698970004;14100;Paris;0,154303807;890;0,162046066;1,751102215;0,427651518;0,03098001;517,8174217;781,5018926;0,689182129;2,540841009;0,082397732;0,255266379;0,532958267;0,100978869;0;0,000128146;0;0;0;0;0;0,00243477;0;0;0,026269883;0,000128146;0;0;0;0;0;4,342;-2,666;-1,085;-0,391;1,580935211;0;0;0;0;0;0,673448382;1,414250849;0;1,434270937;0,924690261;0;0;0;0;3,095438089;-1,855539523;1,047503684;0,135523799
18704;500;Taraxacum_sp;11;9;6;5;1,079181246;1;0,84509804;0,77815125;23000;Chalon_sur_saone;1,176946108;104;0,010347244;0,052622323;0,704533717;0,022802459;123,4588806;89,13141517;0,819938439;0,064178383;0;0,113409009;0,035240087;0,002947353;0,000512583;0,152493469;0;0;0;0,064457324;0;0,622788454;0;0;0,007560601;0,001025166;0;0;0;0;0,000128146;-2,962;-1,014;1,342;-1,303;0;0;0;1,106923358;1,057356988;0,179434313;0;0,589949067;0;0;0;0,418929186;1,864112252;0;0;-2,800463065;0,622454924;0,303781595;2,39601831
19069;500;Taraxacum_sp;7;7;4;4;0,903089987;0,903089987;0,698970004;0,698970004;31000;Chalon_sur_saone;0,911836001;13;0,001239003;0,005958241;0,546565205;0,02206129;138,1242857;136,2890915;0,880478304;0,006767051;0;0,006279143;0,012301994;0;0,001537749;0,046516915;0;0,012558286;0;0,005125831;0,000128146;0,237838554;0;0;0,556152652;0,015377493;0;0;0;0;0,106232845;-4,482;-1,346;-0,206;-1,515;0;0;0;0;0,285298354;0;0;0,305490242;0;0;0;0;1,317424282;1,860423243;0,852996543;-2,598823467;-1,569380347;1,21888275;0,641325185
15638;500;Centaurea_sp;8;7;5;3;0,954242509;0,903089987;0,77815125;0,602059991;21000;Rennes;0,153420666;64;0,010889338;0,053553875;0,607072831;0,004488995;221,4192683;275,1561602;0,950825291;0,056323571;0;0,103285493;0,122635504;0,002562915;0,00333179;0,03062684;0;0;0,000256292;0,280511096;0;0,327796886;0,000384437;0,014993055;0,100722577;0,011020536;0,000384437;0,000128146;0;0;0,001537749;-3,026;0,917;-0,916;1,614;0;0;0;0;0;1,094501162;0,877878106;0,756291778;0;0;0;1,521712963;1,575271406;0,945727836;0;-2,413505181;-1,071968481;-0,598114376;1,449487402
15680;500;Achillea_millefolium;4;4;2;2;0,698970004;0,698970004;0,477121255;0,477121255;14100;Bordeaux;0,02212201;3005;0,463790001;5,205452468;0,077144384;0,151273599;1753,842961;2383,059225;0,093797022;55,49699099;0,177097457;0,29524786;0,461965509;0,004741394;0,001025166;0,000128146;0,000256292;0;0;0;0;0,020503324;0,000128146;0;0,003588082;0,033446047;0;0;0;0;0,001537749;5,504;-1,469;-0,116;0,853;1,66152387;0,549646629;0;0;0;0;0,701943842;1,149066635;0;1,554094983;0;0;0;0;0;2,882003745;-1,4876579;-0,014673436;0,01839227
15693;500;Daucus_sp;22;19;14;5;1,361727836;1,301029996;1,176091259;0,77815125;23000;Rennes;0,136854559;32;0,007049885;0,03621645;0,544539125;0,004887987;366,5575;407,919552;0,95027284;0,038111633;0;0,049207977;0,095084163;0,018965574;0,020503324;0,115587487;0,044979166;0;0;0,033317901;0;0,43800225;0;0,001665895;0,17094646;0,003459936;0,00576656;0;0;0;0,003075499;-3,364;-1,565;-1,188;1,407;0;0,898330998;0;0;0,777964846;0;0,94783131;0,486082072;0,13915131;0;0;0,823803255;1,800046761;1,016007074;0;-1,669671745;0,760087687;0,910919652;1,457650472
15697;500;Centaurea_sp;6;5;2;2;0,84509804;0,77815125;0,477121255;0,477121255;23000;Rennes;0,137373686;33;0,007624948;0,039146783;0,476680553;0,004954367;377,485625;405,611662;0,94775401;0,041304793;0;0,048695394;0,095212309;0,018068554;0,020247032;0,114306029;0,038443732;0;0;0,032164589;0;0,442871789;0;0,001537749;0,175816;0,003459936;0,005894706;0;0;0;0,003075499;-3,290;-1,611;-1,224;1,372;0;0,894630772;0;0;0,784884562;0;1,020070049;0,492311083;0,249069491;0;0;0,763720807;1,780281715;1,078057198;0;-1,630530518;0,76004214;0,980729942;1,491539095
15704;500;Daucus_sp;7;7;7;2;0,903089987;0,903089987;0,903089987;0,477121255;11240;Rennes;0,141239111;48;0,009815131;0,049819303;0,490871077;0,006902762;297,1111538;348,7216798;0,935530851;0,053252443;0;0,05728116;0,105976554;0,01243014;0,006535434;0,07880965;0,003588082;0;0;0,050489434;0;0,467732069;0,000384437;0,001537749;0,199651113;0,006150997;0,006150997;0;0;0;0,003203644;-3,061;-0,470;-1,381;1,409;0;0;0;0;0,785414491;0;1,408203905;0,57727855;0,557551178;0;0;0,822373572;1,437252431;1,521952393;0;-1,743848021;0,301462085;1,929316776;1,467161651
15721;500;Mentha_suaveolens;18;15;7;5;1,278753601;1,204119983;0,903089987;0,77815125;50000;Rennes;0,440236543;206;0,024994254;0,129523327;0,721251388;0,035228134;156,2320367;155,3760947;0,637968737;0,203024568;0,000256292;0,180813685;0,121610338;0,00089702;0,001025166;0,018452991;0,008201329;0;0,007048017;0,131221271;0;0,301655148;0,000128146;0,006022851;0,182223288;0,037674857;0,00243477;0;0;0;0;-2,032;1,494;0,451;1,606;0;0,563099651;1,027841748;0;0;0;0,952713607;0,954408923;0;0;0;0,524207199;1,526258563;1,376390573;0,969844151;-0,603846808;-0,450924943;-0,159317239;0,35413117
15726;500;Centaurea_sp;12;10;6;3;1,113943352;1,041392685;0,84509804;0,602059991;50000;Rennes;0,44054066;219;0,026223559;0,136092893;0,721255096;0,037427712;158,2786231;155,8885205;0,629454549;0,216207657;0,000256292;0,185426933;0,122122921;0,00089702;0,00089702;0,018068554;0,007304309;0;0,005510268;0,132887166;0;0,301398857;0,000128146;0,00576656;0,179916664;0,03729042;0,00243477;0;0;0;0;-1,927;1,506;0,471;1,581;0,006208012;0,548186449;1,055096358;0;0;0;0,939580732;0,961654523;0;0;0;0,426499914;1,537529667;1,37646901;0,967040639;0,025939742;-0,670937458;-0,099624145;0,771207044
15743;500;Centaurea_sp;6;6;4;3;0,84509804;0,84509804;0,698970004;0,602059991;23000;Rennes;0,448364364;217;0,026200071;0,133633075;0,747472708;0,035965264;154,1882211;147,8958033;0,624949895;0,213830063;0,000256292;0,175559708;0,106745428;0,00089702;0,040494064;0,060997388;0,000128146;0;0,000128146;0,10943649;0;0,298451504;0;0,002050332;0,164026589;0,038571877;0,002050332;0;0;0;0;-2,132;0,579;0,825;0,545;0;0,172470787;0,95846101;0,546092335;0;0,335988934;0,179691338;0,86003766;0;0;0;1,071399268;1,690465984;1,221214913;0,837906073;-1,982229874;0,439332506;0,298684168;1,222386509
15758;500;Centaurea_sp;7;5;4;3;0,903089987;0,77815125;0,698970004;0,602059991;23000;Rennes;0,366743198;325;0,103860072;0,673674546;0,839121744;0,022125531;366,4307888;717,7823574;0,740934698;0,909222565;0;0,284483615;0,43133867;0,004485102;0,001153312;0,073683819;0,000128146;0;0,000768875;0,106232845;0;0,087010979;0;0,000128146;0,007688746;0,001537749;0,001025166;0,000128146;0;0;0;0,196;-0,682;0,336;2,663;0;1,083181408;0,463762157;0;0;0;1,706197223;1,094909263;0;0;0;0;1,41597242;0;0;1,00987525;-0,072461005;-1,085788468;0,975687442
19373;500;Taraxacum_sp;5;5;3;2;0,77815125;0,77815125;0,602059991;0,477121255;23000;Chalon_sur_saone;1,176908156;105;0,010359965;0,052729902;0,707874441;0,022802908;123,0344118;88,53297531;0,820186911;0,064290105;0;0,113409009;0,035240087;0,002947353;0,000512583;0,151980886;0;0;0;0,06394474;0;0,623301037;0;0;0,007560601;0,001025166;0;0;0;0;0,000128146;-2,958;-1,011;1,343;-1,306;0;0;0;1,106161934;1,057767248;0,171639161;0;0,589803906;0;0;0;0,412464928;1,864578619;0;0;-2,799338505;0,621420946;0,304333202;2,396231977
15808;500;Buddleja_davidii;10;9;5;3;1,041392685;1;0,77815125;0,602059991;11230;Rennes;0,332884825;665;0,090999031;0,473839533;0,829806011;0,039337107;144,1764296;148,8385922;0,586965671;0,807269584;0;0,559484442;0,148392804;0,001025166;0,03062684;0,015249347;0,000384437;0;0,000384437;0,055743411;0;0,145317306;0,000512583;0,007945038;0,017043388;0,013070869;0,000256292;0,000128146;0;0;0,004356956;-0,406;2,160;1,746;1,681;0;1,432350589;0,567163977;1,366555798;1,094533807;0;0,731464378;1,342639512;0;0,322968471;0;0,193103753;1,035714831;0;0;0,785063582;2,317932631;0,154068663;1,37121798
15825;500;Daucus_sp;10;10;8;5;1,041392685;1,041392685;0,954242509;0,77815125;23000;Rennes;0,332531033;298;0,049394322;0,276522391;0,903353537;0,023231316;153,6812202;176,2890191;0,701388648;0,39424988;0;0,32677172;0,139038163;0,001025166;0,030754985;0,026141738;0,000384437;0;0,001281458;0,170305732;0;0,251806443;0,000512583;0,013455306;0,018581137;0,015121201;0,000256292;0,000128146;0;0;0,004356956;-1,955;1,851;1,122;2,357;0;0,562045026;0,757867936;1,117184287;0,534969062;0,333312988;0;1,329179885;0;0;0;0,984849676;1,684053977;0;0;-1,385640279;2,152733893;-0,26081712;2,45003639
15842;500;Buddleja_davidii;6;5;4;2;0,84509804;0,77815125;0,698970004;0,477121255;11210;Marseille;0,520814446;1839;0,188357506;1,017868404;0,556066753;0,096172999;174,9005657;226,6303091;0,332176052;3,064243785;0,462990676;0,151340157;0,334716757;0,000128146;0;0,007176163;0;0;0,000640729;0;0;0,007432455;0,000512583;0,002691061;0;0,006791726;0,000768875;0,024603988;0;0;0;3,926;1,847;0,127;0,164;1,547263146;1,529619857;0;0;0;0;1,176857093;1,151100491;0;0;0;0;0,782523759;0;0;2,239974341;-0,828348843;-0,763300159;1,137590475
15847;500;Jacobaea_vulgaris;7;7;5;3;0,903089987;0,903089987;0,77815125;0,602059991;11210;Paris;0,153324042;1236;0,169072451;1,475569706;0,572708093;0,062716657;252,5852642;548,5893031;0,368523412;4,004005328;0,04818281;0,45132941;0,349837959;0,037931149;0,000640729;0;0;0;0;0;0;0,035880816;0;0;0,074708985;0,001025166;0;0;0;0;0;4,575;-1,760;0,579;-0,940;0,870956322;1,739720095;0;0,37956726;0;0;0,749176929;1,25289377;0;1,233062184;0;0;0;0;0;3,065970425;0,12347085;0,281922384;-0,103590647
19511;500;Leucanthemum_sp;15;14;12;6;1,204119983;1,176091259;1,113943352;0,84509804;23000;Chalon_sur_saone;1,176727565;107;0,010413822;0,053106965;0,698795635;0,023332457;123,5471739;92,99231835;0,820727152;0,06470721;0;0,114177883;0,035240087;0,002947353;0,000512583;0,150186845;0;0;0;0,064072886;0;0,624454349;0;0;0,007560601;0,001025166;0;0;0;0;0,000128146;-2,926;-1,012;1,349;-1,309;0;0;0;1,105227418;1,058830087;0,141545936;0;0,588405111;0;0;0;0,402196989;1,865596308;0;0;-2,800695396;0,621695195;0,299925394;2,394065423
15880;500;Jacobaea_vulgaris;8;7;7;4;0,954242509;0,903089987;0,903089987;0,698970004;11240;Rennes;0,336957544;510;0,073429234;0,387646538;0,878235795;0,057095045;140,7377661;95,85301443;0,420615662;0,921616986;0;0,338176693;0,128786501;0;0,001281458;0,234763055;0;0;0;0,192218659;0;0,098159662;0;0,001281458;0,000384437;0,004356956;0,000128146;0;0;0;0;-0,485;1,240;3,627;-0,536;0;1,320025935;1,54844565;0;0,575030156;0;0,128912038;0,625101987;0;0;0;1,301619958;1,317299802;0;0;-1,030129885;1,896252245;-1,674881811;0,622135534
15896;500;Buddleja_davidii;10;8;6;4;1,041392685;0,954242509;0,84509804;0,698970004;14100;Paris;0,288187401;50;0,013675169;0,08605257;0,713811511;0,00597552;303,5606862;465,8723461;0,930080343;0,092521652;0,000768875;0,07970667;0,465425445;0,021272198;0,009226496;0,000128146;0;0;0,000128146;0,000384437;0,000256292;0,070480175;0;0;0,145573597;0,006791726;0;0,007304309;0;0;0,191834221;-1,381;-2,470;-2,458;0,425;0;0;1,100511621;0;0;0;0,421370309;0,657971551;0;1,663564661;0,995177394;0;1,148893709;0;1,217610586;0,707196805;-1,213730128;0,319741444;-0,26216063
15907;500;Achillea_millefolium;30;23;17;6;1,491361694;1,380211242;1,255272505;0,84509804;11240;Rennes;0,336710178;515;0,074270398;0,392686057;0,876741155;0,056695895;141,8532376;96,45006407;0,411768014;0,953658478;0;0,34253365;0,130324251;0;0,001281458;0,23399418;0;0;0;0,187349119;0;0,098800391;0;0,001281458;0,000384437;0,004356956;0,000256292;0;0;0;0;-0,442;1,313;3,575;-0,500;0;1,338697057;1,545884616;0;0,575030156;0;0,167384502;0,627021089;0;0;0;1,299448419;1,301247866;0;0;-0,989770672;1,908630971;-1,674793178;0,628653628
15923;500;Daucus_sp;45;34;22;6;1,662757832;1,544068044;1,361727836;0,84509804;23000;Paris;0,285682523;167;0,029539775;0,162610875;0,506443113;0,019412611;334,612168;495,5283562;0,82087064;0,198095616;0,000768875;0,147495784;0,529754623;0,002306624;0,019478157;0,001153312;0;0;0;0,000128146;0;0,067276531;0;0;0,119688151;0,001794041;0;0,007816892;0;0;0,102516618;-0,154;-2,340;-1,803;-0,468;0;0;1,129064769;0;0;0;1,38655498;0,916580274;0;1,109124088;0,994036655;0;1,563187861;0;0;1,413916071;-0,34792558;-0,093295353;0,467190647
15942;500;Daucus_sp;16;15;10;2;1,230448921;1,204119983;1,041392685;0,477121255;11240;Rennes;0,337099556;517;0,074057521;0,391215265;0,879015574;0,057376104;140,8844723;95,66906593;0,413661007;0,945738801;0;0,344199545;0,129170939;0;0,001281458;0,232071994;0;0;0;0,188886868;0;0,098672245;0;0,001153312;0,000384437;0,00422881;0,000128146;0;0;0;0;-0,435;1,234;3,653;-0,555;0;1,319295482;1,560746187;0;0,575030156;0;0,112651446;0,634596774;0;0;0;1,279088913;1,317052486;0;0;-0,993687922;1,905468111;-1,661081616;0,636794723
19605;500;Leucanthemum_sp;22;16;10;5;1,361727836;1,230448921;1,041392685;0,77815125;23000;Chalon_sur_saone;1,190718837;92;0,014077496;0,058712766;0,567813585;0,02116766;207,7381256;455,5833945;0,827290349;0,070969963;0;0,090086478;0,04728579;0,00243477;0,170177586;0,14429214;0;0,015249347;0;0,209262046;0;0,297554483;0;0;0,009482787;0,000256292;0;0;0;0;0,013839743;-2,865;-2,103;0,660;0,950;0;0;0;0,835603742;0,11721994;0;0;0,235071581;0;0;0;0;1,934019555;0;0,933473529;-2,208158518;-0,533362985;0,67296664;1,310763361
15992;500;Centaurea_sp;4;4;3;3;0,698970004;0,698970004;0,602059991;0,602059991;23000;Bordeaux;0,152810769;752;0,118625801;1,142873065;0,762064419;0,077909134;216,011369;485,1256887;0,330332716;3,459763472;0;0,445050268;0,185683224;0;0;0;0;0;0,000768875;0,000256292;0;0,164795463;0,00243477;0,001665895;0,155056385;0,015890076;0,00333179;0,024988426;0;0;0;2,009;3,153;0,379;0,288;0;1,487795553;1,425909777;0;0,24604234;0;0,329777252;0,74527648;0;0;0,055948334;0,460954935;1,551697421;0,265365599;0;-0,598238893;1,722657465;-0,468837783;0,711160567
16009;500;Daucus_sp;12;10;7;2;1,113943352;1,041392685;0,903089987;0,477121255;11220;Rennes;0,213946643;534;0,108674351;0,846061575;0,764596924;0,035182918;260,0821542;727,460786;0,524600771;1,612772268;0;0,434029731;0,231046828;0,00089702;0,000768875;0,113921592;0;0;0,013967889;0,090855353;0;0,092521248;0;0,001537749;0,012942723;0,007432455;0;0;0;0;0;1,130;-0,133;1,710;1,935;0;1,353477223;1,194651211;0;0;0,262379074;1,430970401;1,005620686;0;0,002077167;0;1,053475375;1,252582783;0;0;0,565300947;0,833345039;-1,806301777;1,300061765
16023;500;Centaurea_sp;2;2;2;2;0,477121255;0,477121255;0,477121255;0,477121255;12400;Paris;0,242109075;182;0,063224495;0,583890874;0,932217504;0,021818974;390,6160135;1463,745972;0,805791286;0,724618005;0,000256292;0,093546414;0,522450314;0,002562915;0,003844373;0,04485102;0,000512583;0;0;0,000256292;0,000384437;0,330616093;0;0;0,000256292;0;0;0;0;0;0;-0,063;-3,379;0,230;1,709;0;0;0,105073197;0;0;0;1,012283146;0,538790266;0,172085532;0;0;0;0,091111285;0;0;-0,249663021;-0,190891939;0,790701691;-0,183450498
16027;500;Achillea_millefolium;7;5;4;2;0,903089987;0,77815125;0,698970004;0,477121255;11240;Rennes;0,229670376;599;0,080922491;0,436031476;0,649723316;0,05953588;182,4865161;261,1128493;0,420908711;1,035928848;0;0,449791661;0,131862;0,001665895;0,00089702;0,000128146;0;0;0,00243477;0,191706075;0;0,145317306;0,000384437;0,003844373;0,04305698;0,02819207;0;0,000512583;0;0;0,000128146;0,697;1,884;1,373;1,077;0,605740085;1,544289244;0,215938204;0;0,44708568;0;0,836127432;0,892719307;0;0;0,632483735;1,561680811;0,792419736;0;0,629276451;0,943830449;0,133836965;-0,336011073;1,561587542
16030;500;Centaurea_sp;4;4;3;3;0,698970004;0,698970004;0,602059991;0,602059991;11240;Rennes;0,22914721;614;0,082624731;0,443704723;0,655475979;0,060111353;181,2595638;256,918958;0,423358092;1,048060095;0;0,457608553;0,131477562;0,001665895;0,000768875;0,000128146;0;0;0,00243477;0,189783889;0;0,139166309;0,000384437;0,003459936;0,043313271;0,028448361;0;0,000512583;0;0;0,000128146;0,740;1,866;1,391;0,999;0,643121652;1,572037262;0,189075356;0;0,44708568;0;0,896026451;0,909421605;0;0;0,581601613;1,527942671;0,749860609;0;0,617151481;1,037720017;0,117321049;-0,311208719;1,609760127
16032;500;Foeniculum_vulgare;19;18;13;5;1,301029996;1,278753601;1,146128036;0,77815125;12100;Montpellier;0,179647057;897;0,075029092;0,403060588;0,458020941;0,078733786;171,0103781;151,5169696;0,491585686;0,819919292;0,000128146;0,314213434;0,135962665;0,009354641;0;0,007945038;0;0;0;0;0;0,023066239;0,010892391;0,099312974;0,010123516;0,113280863;0,253728629;0,02152849;0,000128146;0;0,000256292;2,147;4,027;-1,773;-0,891;0;1,290983248;0,853402826;0,347868107;0;0;0,521301431;1,052159583;0,045869866;1,441887196;0;1,403407299;0,663662222;0;0;1,150225266;2,234889517;0,301025879;-0,823957976
16060;500;Jacobaea_vulgaris;8;7;6;3;0,954242509;0,903089987;0,84509804;0,602059991;12400;Paris;0,240652138;130;0,053178153;0,517885889;0,935206107;0,01804207;422,0591509;1576,024135;0,810118322;0,639271913;0,000256292;0,060741096;0,481828104;0,002562915;0,007304309;0,046132478;0,000512583;0;0;0,000256292;0,000384437;0,397123749;0;0;0,002562915;0;0;0;0;0;0;-0,404;-3,503;0,090;1,746;0;0;0;0;0;0;0,361442962;0,459026402;0,077616064;0;0;0;0,216199322;0;0;-0,69509598;-0,685121347;0,861872238;-0,400111417
